User_ID,Position,Experience_Level,Expertise,Primary_Language,Secondary_Languages,Gender,Industry,Education,Years_of_Experience,Availability,Location,Mentoring_Preferences,Communication_Methods
Mentor_3389,Technical Support Specialist,Lead,"['Troubleshooting', 'Network Configuration']",None,[],Prefer not to say,Telecommunications,High School,20,Full-time,Nortonfurt,Career Guidance,Email
Mentor_3390,Data Engineer,Mid,"['Hadoop', 'ETL Processes', 'Big Data Technologies']",SQL,"['Go', 'Scala', 'R']",Prefer not to say,Biotechnology,Bachelors,5,Freelance,Bretthaven,Career Guidance,Video Calls
Mentor_3391,Database Administrator,Mid,"['Performance Tuning', 'Database Design', 'Security Management']",PL/SQL,"['MySQL', 'MongoDB', 'SQLite']",Non-binary,Biotechnology,High School,5,Part-time,Jasonmouth,Technical Skills,Chat
Mentor_3392,Data Analyst,Lead,"['Statistical Analysis', 'Reporting']",Python,"['JavaScript', 'Excel', 'Power BI']",Non-binary,Media,PhD,15,Freelance,Liuburgh,Project Collaboration,Chat
Mentor_3393,System Administrator,Senior,"['Networking', 'Linux Administration', 'Backup Solutions']",Bash,"['Perl', 'Java', 'Ruby']",Female,Cloud Computing,High School,10,Full-time,Richardsonchester,Technical Skills,Chat
Mentor_3394,IT Consultant,Mid,['Risk Management'],None,[],Non-binary,Government,Bachelors,6,Freelance,East Richard,Project Collaboration,Email
Mentor_3395,Artificial Intelligence Engineer,Senior,['Deep Learning'],R,"['Swift', 'Julia', 'C++']",Female,Media,Bachelors,9,Freelance,Lake Cameronchester,Career Guidance,Chat
Mentor_3396,Cybersecurity Specialist,Mid,"['Penetration Testing', 'Cryptography']",C++,"['Go', 'Ruby', 'Rust']",Prefer not to say,Transportation,Bachelors,5,Full-time,Nguyenview,Technical Skills,Email
Mentor_3397,Digital Marketing Specialist,Lead,['Content Marketing'],None,"['SQL', 'Python', 'HTML']",Male,Energy,Masters,14,Full-time,New Zacharyside,Career Guidance,Chat
Mentor_3398,IT Project Manager,Lead,"['Risk Management', 'Stakeholder Communication', 'Agile Methodologies']",None,[],Male,Media,High School,15,Part-time,South Laurafurt,Project Collaboration,Video Calls
Mentor_3399,Digital Marketing Specialist,Lead,"['Social Media Marketing', 'Email Marketing']",None,"['SQL', 'Python', 'JavaScript']",Non-binary,Enterprise Software,Masters,16,Freelance,New Andrewtown,Project Collaboration,Chat
Mentor_3400,DevOps Engineer,Mid,['AWS'],Python,"['PowerShell', 'Groovy', 'Perl']",Female,Manufacturing,Masters,7,Full-time,North Nicholasfurt,Career Guidance,Email
Mentor_3401,Game Designer,Mid,"['Game Balancing', 'Character Design', 'Gameplay Mechanics']",None,"['C++', 'C#', 'JavaScript']",Non-binary,Cybersecurity,PhD,7,Part-time,Christinaview,Career Guidance,Video Calls
Mentor_3402,Technical Writer,Senior,"['API Documentation', 'Content Management', 'Documentation']",None,[],Non-binary,Data Science,PhD,11,Part-time,East Laurabury,Project Collaboration,Email
Mentor_3403,Cybersecurity Specialist,Mid,"['Cryptography', 'Network Security']",C++,"['Perl', 'Go', 'Rust']",Female,Cloud Computing,High School,5,Full-time,Lisaburgh,Technical Skills,Chat
Mentor_3404,Cryptography Engineer,Senior,"['Security Protocols', 'Encryption Algorithms']",Python,"['C++', 'Java', 'Rust']",Male,Telecommunications,PhD,11,Full-time,Andrewfurt,Career Guidance,Chat
Mentor_3405,Robotics Engineer,Senior,['Embedded Systems'],C,"['Rust', 'MATLAB', 'C++']",Non-binary,Retail,High School,11,Full-time,New Annton,Career Guidance,Video Calls
Mentor_3406,Network Engineer,Senior,['VPN'],None,[],Non-binary,Biotechnology,Bachelors,10,Full-time,Port Melanie,Technical Skills,Chat
Mentor_3407,SEO Specialist,Lead,"['Keyword Research', 'Off-Page SEO']",None,"['Python', 'SQL', 'CSS']",Male,Enterprise Software,High School,18,Part-time,Georgeside,Career Guidance,Email
Mentor_3408,Robotics Engineer,Mid,['Machine Learning'],C,"['Java', 'JavaScript', 'C++']",Prefer not to say,Retail,PhD,6,Full-time,Robertshire,Career Guidance,Email
Mentor_3409,AR/VR Developer,Senior,"['3D Modeling', 'Game Development']",C#,"['HTML5', 'CSS', 'JavaScript']",Male,Government,Bachelors,10,Part-time,Bowmanmouth,Career Guidance,Video Calls
Mentor_3410,E-commerce Specialist,Mid,['Payment Gateway Integration'],CSS,"['Python', 'SQL', 'Ruby']",Prefer not to say,Automotive,High School,6,Freelance,Thomasville,Technical Skills,Email
Mentor_3411,System Administrator,Lead,"['Virtualization', 'Networking', 'Backup Solutions']",Python,"['PowerShell', 'Perl', 'Java']",Prefer not to say,Data Science,High School,18,Full-time,Perezville,Project Collaboration,Chat
Mentor_3412,Machine Learning Engineer,Senior,"['PyTorch', 'TensorFlow']",Python,"['Swift', 'Julia', 'Java']",Female,Transportation,High School,12,Freelance,Lorifort,Project Collaboration,Chat
Mentor_3413,Technical Writer,Mid,"['Technical Manuals', 'API Documentation', 'User Guides']",None,[],Non-binary,Web Development,High School,7,Freelance,North Annaville,Technical Skills,Chat
Mentor_3414,Robotics Engineer,Mid,"['Robot Kinematics', 'Sensors', 'Machine Learning']",Python,"['JavaScript', 'C++', 'Rust']",Female,Cybersecurity,PhD,6,Full-time,Nortonfurt,Project Collaboration,Email
Mentor_3415,AR/VR Developer,Mid,"['3D Modeling', 'Game Development', 'Virtual Reality']",C#,"['CSS', 'JavaScript', 'Unity']",Prefer not to say,Transportation,Bachelors,4,Full-time,Lake Hannahtown,Career Guidance,Chat
Mentor_3416,Quality Assurance Engineer,Mid,['Performance Testing'],None,"['C#', 'Python', 'Java']",Prefer not to say,Gaming,Masters,7,Part-time,East Laurabury,Career Guidance,Video Calls
Mentor_3417,Game Designer,Mid,['Gameplay Mechanics'],None,"['C#', 'HTML5', 'JavaScript']",Non-binary,Cloud Computing,PhD,7,Full-time,Port Tammy,Career Guidance,Video Calls
Mentor_3418,Game Developer,Senior,"['Unreal Engine', 'AI in Games', 'Unity']",C++,"['Java', 'Swift', 'Python']",Non-binary,Cloud Computing,Bachelors,9,Part-time,Robertsfurt,Career Guidance,Email
Mentor_3419,SEO Specialist,Mid,"['Analytics', 'Content Strategy', 'On-Page SEO']",None,"['HTML', 'Python', 'CSS']",Prefer not to say,Media,Masters,6,Freelance,South Edward,Project Collaboration,Email
Mentor_3420,Cloud Engineer,Lead,"['Azure', 'AWS', 'CloudFormation']",Java,"['Clojure', 'PHP', 'Scala']",Prefer not to say,Transportation,Masters,18,Full-time,North Amanda,Technical Skills,Email
Mentor_3421,IT Project Manager,Mid,"['Agile Methodologies', 'Risk Management']",None,[],Non-binary,Data Science,PhD,7,Part-time,New Annton,Technical Skills,Chat
Mentor_3422,Game Designer,Mid,"['Storyboarding', 'Game Balancing']",None,"['HTML5', 'Python', 'C++']",Male,Gaming,Masters,6,Freelance,Andersonshire,Project Collaboration,Chat
Mentor_3423,Network Engineer,Mid,['Network Configuration'],None,[],Female,Energy,PhD,7,Part-time,Tiffanyhaven,Technical Skills,Email
Mentor_3424,Full-Stack Developer,Mid,"['Node.js', 'Angular', 'Vue.js']",Python,"['TypeScript', 'HTML', 'GraphQL']",Prefer not to say,Automotive,Masters,7,Full-time,East Jessicatown,Project Collaboration,Chat
Mentor_3425,AR/VR Content Creator,Mid,"['3D Modeling', 'User Experience', 'Interactive Design']",C++,"['Python', 'CSS', 'JavaScript']",Female,Automotive,High School,4,Freelance,East Richard,Career Guidance,Video Calls
Mentor_3426,E-commerce Specialist,Lead,['Payment Gateway Integration'],HTML,"['Ruby', 'JavaScript', 'PHP']",Female,Mobile Development,High School,13,Part-time,Carrillomouth,Technical Skills,Video Calls
Mentor_3427,Game Designer,Lead,"['Game Balancing', 'Storyboarding', 'Gameplay Mechanics']",None,"['C#', 'JavaScript', 'C++']",Non-binary,Government,PhD,20,Freelance,Tylertown,Technical Skills,Video Calls
Mentor_3428,Data Analyst,Lead,['Reporting'],SQL,"['R', 'Excel', 'Tableau']",Prefer not to say,Mobile Development,High School,17,Part-time,Debrafort,Project Collaboration,Email
Mentor_3429,Technical Writer,Senior,['Documentation'],None,[],Female,Transportation,PhD,9,Part-time,Jesusfurt,Technical Skills,Chat
Mentor_3430,Technical Support Specialist,Mid,['Customer Service'],None,[],Prefer not to say,Media,High School,5,Freelance,South Kimberly,Career Guidance,Video Calls
Mentor_3431,Cybersecurity Specialist,Senior,['Network Security'],C++,"['Java', 'Rust', 'Ruby']",Non-binary,Cloud Computing,Bachelors,11,Full-time,Lake Thomas,Career Guidance,Chat
Mentor_3432,SEO Specialist,Mid,['Content Strategy'],None,"['Python', 'SQL', 'HTML']",Male,Automotive,Bachelors,4,Freelance,Debrafort,Technical Skills,Email
Mentor_3433,Digital Marketing Specialist,Mid,"['Email Marketing', 'Social Media Marketing']",None,"['CSS', 'Python', 'JavaScript']",Prefer not to say,Transportation,PhD,7,Full-time,Richardsonchester,Project Collaboration,Email
Mentor_3434,AR/VR Developer,Mid,"['Virtual Reality', '3D Modeling']",C++,"['Python', 'HTML5', 'Unity']",Female,Biotechnology,Masters,5,Full-time,Perezville,Career Guidance,Email
Mentor_3435,Full-Stack Developer,Lead,['React'],Python,"['GraphQL', 'HTML', 'CSS']",Male,Energy,High School,17,Full-time,West Samanthaport,Project Collaboration,Video Calls
Mentor_3436,System Administrator,Mid,['Windows Administration'],Bash,"['Go', 'Ruby', 'PowerShell']",Non-binary,Mobile Development,Masters,5,Freelance,Williamshaven,Career Guidance,Chat
Mentor_3437,Data Analyst,Senior,"['Dashboard Creation', 'Data Mining']",Python,"['JavaScript', 'R', 'Power BI']",Female,Cloud Computing,High School,12,Full-time,Michaelport,Career Guidance,Video Calls
Mentor_3438,Web Designer,Senior,"['Graphic Design', 'UI/UX Design']",HTML,"['JavaScript', 'Python', 'TypeScript']",Prefer not to say,Telecommunications,High School,11,Full-time,East Angelafort,Technical Skills,Chat
Mentor_3439,Data Engineer,Senior,"['Hadoop', 'Apache Spark', 'ETL Processes']",SQL,"['R', 'C++', 'Java']",Female,Transportation,High School,11,Part-time,Cruzhaven,Technical Skills,Email
Mentor_3440,Game Designer,Mid,"['Character Design', 'Game Balancing']",None,"['HTML5', 'Python', 'JavaScript']",Prefer not to say,Energy,High School,6,Freelance,South Amandaside,Career Guidance,Email
Mentor_3441,Data Scientist,Senior,"['NumPy', 'Machine Learning']",Python,"['MATLAB', 'SQL', 'JavaScript']",Male,Web Development,Bachelors,11,Full-time,West Elizabeth,Technical Skills,Chat
Mentor_3442,Game Designer,Senior,['Storyboarding'],None,"['JavaScript', 'HTML5', 'C++']",Female,Web Development,High School,10,Full-time,Griffithmouth,Project Collaboration,Video Calls
Mentor_3443,E-commerce Specialist,Senior,"['Digital Marketing', 'User Experience Design']",HTML,"['Ruby', 'Python', 'PHP']",Prefer not to say,Biotechnology,PhD,8,Freelance,Richardberg,Project Collaboration,Chat
Mentor_3444,Business Analyst,Senior,"['Project Management', 'Business Intelligence', 'Stakeholder Management']",SQL,"['R', 'JavaScript', 'Java']",Prefer not to say,Web Development,Bachelors,11,Part-time,Tiffanyhaven,Technical Skills,Chat
Mentor_3445,ERP Consultant,Mid,"['User Training', 'Change Management', 'ERP Implementation']",None,"['SQL', 'PHP', 'Python']",Non-binary,Manufacturing,Masters,5,Full-time,Jamesport,Project Collaboration,Email
Mentor_3446,Technical Writer,Mid,['Content Management'],None,[],Non-binary,Web Development,Masters,7,Full-time,Lake James,Career Guidance,Video Calls
Mentor_3447,IT Consultant,Senior,['IT Governance'],None,[],Non-binary,Media,Masters,8,Freelance,West Elizabeth,Project Collaboration,Video Calls
Mentor_3448,Technical Writer,Senior,"['Technical Manuals', 'Content Management']",None,[],Prefer not to say,Gaming,Bachelors,11,Freelance,South Edward,Technical Skills,Video Calls
Mentor_3449,Game Designer,Mid,"['Level Design', 'Storyboarding', 'Game Balancing']",None,"['C++', 'HTML5', 'JavaScript']",Non-binary,Media,PhD,5,Part-time,Richardsonchester,Project Collaboration,Video Calls
Mentor_3450,Network Engineer,Lead,"['Routing Protocols', 'Firewall Management', 'VPN']",None,[],Female,Telecommunications,Bachelors,16,Freelance,Masonbury,Project Collaboration,Video Calls
Mentor_3451,Game Designer,Senior,"['Game Balancing', 'Character Design', 'Storyboarding']",None,"['HTML5', 'Python', 'JavaScript']",Female,Manufacturing,High School,11,Part-time,Cruzhaven,Career Guidance,Chat
Mentor_3452,Machine Learning Engineer,Senior,"['XGBoost', 'PyTorch', 'Keras']",Python,"['Scala', 'Java', 'C++']",Female,Government,Bachelors,11,Full-time,Campbellland,Project Collaboration,Chat
Mentor_3453,Back-End Developer,Lead,"['Django', 'Flask']",Java,"['Perl', 'Go', 'C#']",Female,Government,High School,17,Freelance,Carrillomouth,Technical Skills,Email
Mentor_3454,Machine Learning Engineer,Mid,['TensorFlow'],R,"['Julia', 'C++', 'Scala']",Prefer not to say,Energy,PhD,7,Part-time,New Andrewtown,Project Collaboration,Email
Mentor_3455,Data Analyst,Senior,['Data Mining'],SQL,"['Power BI', 'R', 'Excel']",Non-binary,Manufacturing,Bachelors,11,Full-time,East Jessicatown,Technical Skills,Email
Mentor_3456,ERP Consultant,Mid,"['Business Process Reengineering', 'User Training']",None,"['Java', 'C#', 'PHP']",Female,Cybersecurity,Masters,5,Freelance,New Annton,Technical Skills,Video Calls
Mentor_3457,Business Analyst,Senior,"['Requirements Gathering', 'Data Analysis', 'Business Intelligence']",Python,"['Java', 'R', 'C#']",Prefer not to say,Mobile Development,Bachelors,11,Full-time,Campbellland,Technical Skills,Email
Mentor_3458,IT Consultant,Mid,"['Risk Management', 'Technology Strategy']",None,[],Female,Government,PhD,7,Full-time,Carrillomouth,Project Collaboration,Chat
Mentor_3459,Technical Support Specialist,Mid,['Customer Service'],None,[],Female,Government,High School,6,Full-time,Campbellland,Project Collaboration,Chat
Mentor_3460,E-commerce Specialist,Lead,"['User Experience Design', 'SEO Optimization']",CSS,"['Ruby', 'PHP', 'Python']",Non-binary,Web Development,Masters,14,Freelance,Rosalesfort,Technical Skills,Chat
Mentor_3461,Technical Writer,Mid,"['Technical Manuals', 'API Documentation', 'Content Management']",None,[],Non-binary,Telecommunications,PhD,6,Part-time,Port Julie,Project Collaboration,Video Calls
Mentor_3462,Mobile Developer,Mid,"['Xamarin', 'React Native', 'Android Development']",Swift,"['C#', 'Rust', 'Dart']",Female,Manufacturing,Masters,5,Part-time,Tylertown,Project Collaboration,Email
Mentor_3463,Blockchain Developer,Mid,['Blockchain Architecture'],Solidity,"['Go', 'Python', 'Rust']",Non-binary,Data Science,PhD,7,Part-time,East Laurabury,Technical Skills,Chat
Mentor_3464,Game Designer,Mid,['Gameplay Mechanics'],None,"['HTML5', 'C#', 'C++']",Male,Cloud Computing,PhD,7,Freelance,North Annaville,Career Guidance,Email
Mentor_3465,ERP Consultant,Lead,"['Data Migration', 'ERP Implementation']",None,"['Java', 'PHP', 'C#']",Non-binary,Telecommunications,Bachelors,18,Full-time,Lake Charlesburgh,Technical Skills,Video Calls
Mentor_3466,Artificial Intelligence Engineer,Mid,['Natural Language Processing'],R,"['Scala', 'C++', 'Java']",Non-binary,Mobile Development,Bachelors,6,Freelance,North Amanda,Project Collaboration,Chat
Mentor_3467,Robotics Engineer,Mid,"['Control Systems', 'Embedded Systems', 'Robot Kinematics']",C,"['JavaScript', 'Rust', 'MATLAB']",Non-binary,Manufacturing,Masters,4,Freelance,New Wyatt,Technical Skills,Email
Mentor_3468,Artificial Intelligence Engineer,Lead,['Neural Networks'],R,"['Swift', 'Scala', 'Julia']",Prefer not to say,Cloud Computing,High School,16,Full-time,Jesusfurt,Technical Skills,Video Calls
Mentor_3469,Full-Stack Developer,Senior,['Vue.js'],JavaScript,"['HTML', 'TypeScript', 'GraphQL']",Female,Cybersecurity,High School,12,Part-time,Lisaburgh,Career Guidance,Chat
Mentor_3470,Systems Architect,Senior,['Microservices'],C#,"['Ruby', 'JavaScript', 'Python']",Non-binary,Cybersecurity,High School,8,Freelance,New Lawrencetown,Career Guidance,Video Calls
Mentor_3471,UI/UX Researcher,Mid,"['Usability Testing', 'User Research', 'A/B Testing']",None,[],Male,Automotive,Masters,7,Freelance,West Cynthiastad,Project Collaboration,Video Calls
Mentor_3472,Blockchain Developer,Senior,"['Cryptography', 'Smart Contracts']",JavaScript,"['Java', 'Python', 'C++']",Prefer not to say,Government,Masters,9,Part-time,Perezville,Project Collaboration,Email
Mentor_3473,ERP Consultant,Mid,"['Change Management', 'User Training']",None,"['SQL', 'PHP', 'C#']",Prefer not to say,Cybersecurity,Bachelors,7,Full-time,Tylertown,Career Guidance,Video Calls
Mentor_3474,IT Consultant,Mid,"['IT Governance', 'Change Management', 'Risk Management']",None,[],Non-binary,Web Development,High School,4,Full-time,North Amanda,Project Collaboration,Chat
Mentor_3475,Technical Writer,Mid,['API Documentation'],None,[],Prefer not to say,Manufacturing,High School,6,Part-time,Robertsfurt,Technical Skills,Chat
Mentor_3476,Back-End Developer,Mid,"['Ruby on Rails', 'Spring']",Ruby,"['Go', 'Perl', 'C#']",Prefer not to say,Telecommunications,High School,5,Freelance,Nortonfurt,Technical Skills,Video Calls
Mentor_3477,Technical Writer,Lead,['Technical Manuals'],None,[],Female,Media,Bachelors,13,Full-time,New Annton,Project Collaboration,Chat
Mentor_3478,UI/UX Researcher,Mid,"['User Research', 'Customer Journey Mapping', 'User Personas']",None,[],Prefer not to say,Mobile Development,Masters,6,Full-time,South Edward,Project Collaboration,Chat
Mentor_3479,Technical Writer,Mid,['Documentation'],None,[],Female,Manufacturing,PhD,4,Freelance,Lake James,Career Guidance,Video Calls
Mentor_3480,Systems Architect,Lead,['API Design'],Java,"['Python', 'Go', 'JavaScript']",Male,Automotive,Masters,16,Full-time,Georgeside,Technical Skills,Chat
Mentor_3481,Front-End Developer,Senior,['Angular'],JavaScript,"['Sass', 'Less', 'HTML']",Female,Government,PhD,10,Part-time,West Samanthaport,Project Collaboration,Video Calls
Mentor_3482,IoT Developer,Lead,['Networking Protocols'],C,"['C++', 'Java', 'Rust']",Female,Cloud Computing,Masters,18,Part-time,Ramirezhaven,Career Guidance,Email
Mentor_3483,Blockchain Developer,Mid,"['Smart Contracts', 'Consensus Algorithms', 'Decentralized Applications']",JavaScript,"['Go', 'C++', 'Java']",Male,Biotechnology,High School,6,Part-time,New Andrewtown,Project Collaboration,Email
Mentor_3484,SEO Specialist,Mid,"['Content Strategy', 'Off-Page SEO', 'On-Page SEO']",None,"['Python', 'SQL', 'HTML']",Male,Web Development,PhD,4,Part-time,Charleshaven,Career Guidance,Video Calls
Mentor_3485,IT Consultant,Lead,"['Change Management', 'IT Governance', 'Technology Strategy']",None,[],Non-binary,Telecommunications,PhD,18,Full-time,Michaelport,Technical Skills,Video Calls
Mentor_3486,Game Designer,Mid,"['Level Design', 'Character Design', 'Gameplay Mechanics']",None,"['HTML5', 'JavaScript', 'Python']",Female,Telecommunications,High School,6,Part-time,Hardinburgh,Career Guidance,Video Calls
Mentor_3487,Game Designer,Mid,"['Level Design', 'Storyboarding', 'Game Balancing']",None,"['HTML5', 'JavaScript', 'Python']",Female,Retail,Bachelors,5,Freelance,Christinaview,Project Collaboration,Email
Mentor_3488,Robotics Engineer,Mid,"['Robot Kinematics', 'Control Systems']",C,"['Java', 'C++', 'MATLAB']",Non-binary,Manufacturing,High School,5,Full-time,Williamshaven,Career Guidance,Email
Mentor_3489,ERP Consultant,Mid,"['User Training', 'Business Process Reengineering']",None,"['C#', 'Python', 'PHP']",Female,Cloud Computing,PhD,5,Part-time,North Annaville,Project Collaboration,Chat
Mentor_3490,IoT Developer,Mid,"['Networking Protocols', 'Cloud Computing', 'Data Analysis']",C,"['JavaScript', 'C++', 'Rust']",Non-binary,Transportation,Masters,5,Full-time,West Cynthiastad,Technical Skills,Video Calls
Mentor_3491,Systems Architect,Senior,"['Integration Patterns', 'Microservices', 'Cloud Solutions']",C#,"['Python', 'Ruby', 'Go']",Prefer not to say,Government,PhD,8,Part-time,Williamshaven,Technical Skills,Chat
Mentor_3492,Data Engineer,Mid,"['Apache Spark', 'Big Data Technologies']",SQL,"['Java', 'Scala', 'Go']",Male,Media,Masters,4,Part-time,Lisaburgh,Career Guidance,Chat
Mentor_3493,Cybersecurity Specialist,Senior,"['Security Auditing', 'Penetration Testing', 'Incident Response']",C++,"['Java', 'Go', 'Rust']",Male,Manufacturing,High School,8,Freelance,Martinezville,Career Guidance,Chat
Mentor_3494,UI/UX Researcher,Mid,"['User Research', 'A/B Testing', 'Usability Testing']",None,[],Prefer not to say,Government,Bachelors,5,Full-time,Lorifort,Technical Skills,Video Calls
Mentor_3495,Mobile Developer,Lead,"['Flutter', 'iOS Development', 'Android Development']",Kotlin,"['C#', 'Objective-C', 'Java']",Female,Transportation,PhD,16,Freelance,Richardberg,Career Guidance,Chat
Mentor_3496,DevOps Engineer,Mid,"['Terraform', 'Kubernetes']",Python,"['PowerShell', 'Bash', 'Groovy']",Prefer not to say,Cloud Computing,Masters,4,Part-time,West Elizabeth,Career Guidance,Chat
Mentor_3497,Digital Marketing Specialist,Senior,"['Social Media Marketing', 'PPC Advertising']",None,"['HTML', 'JavaScript', 'Python']",Non-binary,Enterprise Software,PhD,10,Full-time,Port Stephanie,Project Collaboration,Email
Mentor_3498,Quality Assurance Engineer,Mid,"['Test Automation', 'Test Planning', 'Performance Testing']",None,"['C#', 'Ruby', 'Python']",Prefer not to say,Biotechnology,Bachelors,4,Part-time,Floresburgh,Career Guidance,Email
Mentor_3499,Back-End Developer,Senior,['Spring'],Ruby,"['Perl', 'SQL', 'PHP']",Non-binary,Automotive,Masters,11,Full-time,Andersonshire,Career Guidance,Chat
Mentor_3500,Front-End Developer,Mid,"['React', 'Tailwind CSS', 'Vue.js']",TypeScript,"['HTML', 'Sass', 'CSS']",Female,Enterprise Software,High School,7,Full-time,Nguyenview,Technical Skills,Chat
Mentor_3501,UI/UX Researcher,Mid,"['Usability Testing', 'User Personas', 'User Research']",None,[],Female,Manufacturing,Masters,7,Full-time,Lake Charlesburgh,Career Guidance,Email
Mentor_3502,UI/UX Researcher,Mid,"['Customer Journey Mapping', 'User Research']",None,[],Non-binary,Enterprise Software,Masters,5,Full-time,Andrewfurt,Technical Skills,Chat
Mentor_3503,Robotics Engineer,Lead,"['Control Systems', 'Sensors']",Python,"['Rust', 'Java', 'C++']",Non-binary,Cloud Computing,Bachelors,17,Freelance,East Andrew,Technical Skills,Chat
Mentor_3504,Game Designer,Mid,"['Storyboarding', 'Level Design', 'Gameplay Mechanics']",None,"['C++', 'Python', 'C#']",Female,Energy,Masters,7,Full-time,Nicolefort,Technical Skills,Email
Mentor_3505,Database Administrator,Senior,['Database Design'],SQL,"['MySQL', 'Oracle', 'PostgreSQL']",Female,Manufacturing,Masters,8,Part-time,Nortonfurt,Project Collaboration,Email
Mentor_3506,Game Developer,Mid,['Unity'],C++,"['Swift', 'Python', 'HTML5']",Female,Enterprise Software,Masters,5,Full-time,Tiffanyhaven,Technical Skills,Chat
Mentor_3507,Business Analyst,Mid,"['Business Intelligence', 'Project Management', 'Data Analysis']",Python,"['C#', 'Java', 'JavaScript']",Non-binary,Transportation,Masters,7,Full-time,Port Tammy,Technical Skills,Chat
Mentor_3508,Systems Architect,Senior,"['Enterprise Architecture', 'Microservices']",C#,"['JavaScript', 'Ruby', 'Go']",Non-binary,Manufacturing,Bachelors,12,Freelance,South Patrick,Technical Skills,Video Calls
Mentor_3509,IoT Developer,Senior,['Embedded Systems'],Python,"['C++', 'Rust', 'Java']",Female,Cybersecurity,High School,8,Full-time,Bretthaven,Project Collaboration,Chat
Mentor_3510,Technical Support Specialist,Mid,"['Troubleshooting', 'Technical Documentation']",None,[],Non-binary,Enterprise Software,Masters,6,Part-time,North Nicholasfurt,Technical Skills,Video Calls
Mentor_3511,SEO Specialist,Senior,['Content Strategy'],None,"['SQL', 'Python', 'JavaScript']",Female,Government,Masters,10,Full-time,East Jessicatown,Project Collaboration,Email
Mentor_3512,AR/VR Developer,Mid,"['3D Modeling', 'Game Development']",C#,"['Python', 'JavaScript', 'Unity']",Prefer not to say,Manufacturing,High School,6,Part-time,Jasonmouth,Project Collaboration,Chat
Mentor_3513,Machine Learning Engineer,Lead,"['Scikit-learn', 'Keras']",R,"['Julia', 'Java', 'C++']",Male,Mobile Development,High School,13,Full-time,Jamesport,Career Guidance,Email
Mentor_3514,Mobile Developer,Mid,['Android Development'],Swift,"['Java', 'Dart', 'Rust']",Female,Cybersecurity,Bachelors,7,Full-time,Liuburgh,Technical Skills,Video Calls
Mentor_3515,Mobile Developer,Mid,['Android Development'],Kotlin,"['Java', 'Rust', 'C#']",Male,Biotechnology,Masters,5,Part-time,Masonbury,Technical Skills,Email
Mentor_3516,AR/VR Developer,Lead,"['Game Development', 'Simulation', 'Augmented Reality']",C#,"['Python', 'CSS', 'Unity']",Male,Mobile Development,High School,20,Freelance,New Lawrencetown,Project Collaboration,Email
Mentor_3517,IT Project Manager,Mid,"['Project Planning', 'Budgeting']",None,[],Prefer not to say,Enterprise Software,Masters,5,Part-time,Richardberg,Technical Skills,Chat
Mentor_3518,Full-Stack Developer,Lead,"['Node.js', 'React', 'Vue.js']",JavaScript,"['CSS', 'TypeScript', 'SQL']",Prefer not to say,Mobile Development,PhD,18,Full-time,Nguyenview,Career Guidance,Chat
Mentor_3519,AR/VR Content Creator,Lead,"['User Experience', 'Animation']",C#,"['HTML5', 'Java', 'Python']",Prefer not to say,Gaming,PhD,20,Full-time,Hardinburgh,Career Guidance,Video Calls
Mentor_3520,Game Designer,Senior,"['Game Balancing', 'Storyboarding', 'Gameplay Mechanics']",None,"['C#', 'C++', 'HTML5']",Non-binary,Web Development,PhD,8,Freelance,Liuburgh,Technical Skills,Video Calls
Mentor_3521,IT Consultant,Lead,"['Change Management', 'Business Analysis', 'IT Governance']",None,[],Non-binary,Energy,Masters,14,Part-time,Alejandroport,Career Guidance,Email
Mentor_3522,DevOps Engineer,Mid,['AWS'],Python,"['Bash', 'Ruby', 'Perl']",Non-binary,Retail,Bachelors,7,Part-time,Lake Hannahtown,Technical Skills,Email
Mentor_3523,Business Analyst,Lead,"['Business Intelligence', 'Stakeholder Management', 'Project Management']",SQL,"['PHP', 'R', 'C#']",Non-binary,Automotive,Bachelors,19,Full-time,Annashire,Technical Skills,Email
Mentor_3524,Data Scientist,Lead,"['Scikit-learn', 'Pandas']",Python,"['Julia', 'Scala', 'SQL']",Prefer not to say,Government,Masters,16,Freelance,Masonbury,Career Guidance,Email
Mentor_3525,AR/VR Developer,Mid,"['3D Modeling', 'Virtual Reality', 'Augmented Reality']",C++,"['HTML5', 'CSS', 'Unity']",Prefer not to say,Media,PhD,5,Full-time,Liuburgh,Project Collaboration,Chat
Mentor_3526,AR/VR Developer,Lead,['Augmented Reality'],C++,"['CSS', 'HTML5', 'Python']",Female,Automotive,Bachelors,17,Full-time,Lorifort,Technical Skills,Chat
Mentor_3527,Web Designer,Mid,"['Wireframing', 'SEO Optimization']",CSS,"['PHP', 'JavaScript', 'Ruby']",Male,Cloud Computing,High School,5,Freelance,Richardberg,Career Guidance,Chat
Mentor_3528,Cloud Engineer,Mid,['Google Cloud Platform'],Go,"['Ruby', 'Scala', 'Clojure']",Non-binary,Web Development,High School,4,Freelance,Andersonshire,Project Collaboration,Video Calls
Mentor_3529,Data Analyst,Lead,"['Data Mining', 'Data Visualization']",Python,"['JavaScript', 'Tableau', 'R']",Prefer not to say,Biotechnology,PhD,15,Full-time,Lisaburgh,Project Collaboration,Video Calls
Mentor_3530,Technical Writer,Senior,"['User Guides', 'Content Management']",None,[],Male,Biotechnology,Bachelors,11,Part-time,Robertsfurt,Project Collaboration,Email
