User_ID,Position,Experience_Level,Expertise,Primary_Language,Secondary_Languages,Gender,Industry,Education,Years_of_Experience,Availability,Location,Mentoring_Preferences,Communication_Methods
Mentee_3128,Database Administrator,Junior,"['Backup and Recovery', 'Data Migration', 'Performance Tuning']",SQL,"['SQLite', 'PostgreSQL', 'MongoDB']",Non-binary,Cloud Computing,Masters,2,Freelance,Bretthaven,Technical Skills,Chat
Mentee_3129,Full-Stack Developer,Entry,['Angular'],Python,"['SQL', 'CSS', 'GraphQL']",Prefer not to say,Biotechnology,Bachelors,0,Part-time,Robertsfurt,Project Collaboration,Email
Mentee_3130,SEO Specialist,Mid,"['On-Page SEO', 'Keyword Research', 'Analytics']",None,"['HTML', 'CSS', 'SQL']",Non-binary,Manufacturing,Bachelors,4,Part-time,West Cynthiastad,Project Collaboration,Video Calls
Mentee_3131,Database Administrator,Entry,['Security Management'],PL/SQL,"['MongoDB', 'SQLite', 'MySQL']",Male,Government,Bachelors,1,Freelance,Nortonfurt,Technical Skills,Chat
Mentee_3132,SEO Specialist,Mid,"['On-Page SEO', 'Analytics']",None,"['SQL', 'HTML', 'Python']",Non-binary,Mobile Development,PhD,6,Freelance,Smithborough,Career Guidance,Chat
Mentee_3133,E-commerce Specialist,Junior,"['User Experience Design', 'SEO Optimization']",CSS,"['JavaScript', 'SQL', 'Ruby']",Male,Media,Bachelors,3,Full-time,New Lawrencetown,Technical Skills,Email
Mentee_3134,Artificial Intelligence Engineer,Junior,['Natural Language Processing'],Python,"['C++', 'Java', 'Julia']",Non-binary,Gaming,Masters,3,Part-time,Christinaview,Project Collaboration,Email
Mentee_3135,Systems Architect,Mid,['Microservices'],C#,"['Ruby', 'Python', 'Go']",Male,Gaming,PhD,7,Freelance,Lisaburgh,Career Guidance,Chat
Mentee_3136,Network Engineer,Junior,"['VPN', 'Network Security', 'Network Configuration']",None,[],Non-binary,Manufacturing,PhD,2,Freelance,Ramirezhaven,Technical Skills,Email
Mentee_3137,Artificial Intelligence Engineer,Entry,['Natural Language Processing'],Python,"['Java', 'Swift', 'Julia']",Prefer not to say,Telecommunications,High School,1,Part-time,Ayalaland,Project Collaboration,Email
Mentee_3138,Data Analyst,Mid,['Statistical Analysis'],Python,"['Tableau', 'R', 'Power BI']",Prefer not to say,Mobile Development,PhD,6,Full-time,Lisaburgh,Technical Skills,Video Calls
Mentee_3139,Cryptography Engineer,Mid,['Key Management'],Python,"['Java', 'Go', 'Swift']",Prefer not to say,Data Science,Bachelors,7,Part-time,West Elizabeth,Technical Skills,Video Calls
Mentee_3140,Technical Writer,Junior,"['User Guides', 'Documentation']",None,[],Female,Enterprise Software,PhD,3,Full-time,Garciaside,Career Guidance,Email
Mentee_3141,Blockchain Developer,Mid,"['Blockchain Architecture', 'Consensus Algorithms', 'Cryptography']",Solidity,"['Java', 'Python', 'C++']",Prefer not to say,Automotive,PhD,4,Full-time,Port Stephanie,Technical Skills,Email
Mentee_3142,Systems Architect,Entry,"['Microservices', 'API Design', 'Cloud Solutions']",C#,"['Python', 'Go', 'Ruby']",Male,Data Science,High School,0,Freelance,Daltonton,Career Guidance,Video Calls
Mentee_3143,E-commerce Specialist,Entry,"['User Experience Design', 'Digital Marketing', 'Content Management']",HTML,"['JavaScript', 'Ruby', 'PHP']",Female,Web Development,PhD,1,Part-time,New Wyatt,Career Guidance,Video Calls
Mentee_3144,Full-Stack Developer,Mid,"['Angular', 'React']",JavaScript,"['HTML', 'TypeScript', 'CSS']",Female,Cybersecurity,Masters,7,Freelance,Alejandroport,Technical Skills,Email
Mentee_3145,Game Designer,Mid,['Gameplay Mechanics'],None,"['C++', 'HTML5', 'JavaScript']",Male,Telecommunications,High School,6,Full-time,Jesusfurt,Project Collaboration,Video Calls
Mentee_3146,Systems Architect,Junior,"['Enterprise Architecture', 'API Design']",Java,"['Python', 'Go', 'Ruby']",Non-binary,Data Science,PhD,3,Freelance,South Kimberly,Career Guidance,Email
Mentee_3147,Machine Learning Engineer,Junior,['XGBoost'],R,"['Scala', 'Swift', 'Java']",Female,Cloud Computing,PhD,3,Freelance,Nguyenview,Project Collaboration,Video Calls
Mentee_3148,Cybersecurity Specialist,Junior,"['Network Security', 'Cryptography']",Python,"['Perl', 'Go', 'Rust']",Female,Manufacturing,Bachelors,3,Part-time,East Angelafort,Project Collaboration,Email
Mentee_3149,Game Developer,Mid,"['AI in Games', 'Unreal Engine']",C++,"['Java', 'Python', 'Swift']",Female,Enterprise Software,High School,6,Freelance,Waltersmouth,Technical Skills,Chat
Mentee_3150,Full-Stack Developer,Mid,['Vue.js'],Python,"['SQL', 'HTML', 'GraphQL']",Male,Telecommunications,Masters,6,Part-time,Daltonton,Career Guidance,Email
Mentee_3151,Digital Marketing Specialist,Entry,"['Content Marketing', 'Analytics', 'Social Media Marketing']",None,"['JavaScript', 'SQL', 'Python']",Prefer not to say,Government,High School,1,Full-time,Liuburgh,Career Guidance,Chat
Mentee_3152,Back-End Developer,Junior,['Django'],Java,"['PHP', 'C#', 'SQL']",Prefer not to say,Biotechnology,Bachelors,3,Part-time,Port Julie,Project Collaboration,Chat
Mentee_3153,Web Designer,Junior,"['UI/UX Design', 'Wireframing', 'SEO Optimization']",HTML,"['Python', 'TypeScript', 'JavaScript']",Male,Data Science,Masters,2,Freelance,Georgeside,Career Guidance,Video Calls
Mentee_3154,E-commerce Specialist,Junior,['Digital Marketing'],HTML,"['JavaScript', 'SQL', 'PHP']",Prefer not to say,Transportation,Masters,3,Part-time,Jasonmouth,Project Collaboration,Email
Mentee_3155,Back-End Developer,Junior,"['Express.js', 'Spring']",Ruby,"['C#', 'Go', 'Perl']",Female,Enterprise Software,High School,3,Full-time,Waltersmouth,Technical Skills,Email
Mentee_3156,Database Administrator,Entry,"['Security Management', 'Data Migration']",SQL,"['MongoDB', 'MySQL', 'SQLite']",Prefer not to say,Cybersecurity,Bachelors,1,Full-time,North Kennethfort,Project Collaboration,Chat
Mentee_3157,Cloud Engineer,Entry,"['CloudFormation', 'Google Cloud Platform', 'AWS']",Go,"['Ruby', 'PHP', 'Scala']",Male,Biotechnology,Masters,0,Full-time,Annashire,Technical Skills,Chat
Mentee_3158,Quality Assurance Engineer,Junior,"['Test Automation', 'Test Planning', 'Manual Testing']",None,"['Python', 'C#', 'JavaScript']",Non-binary,Manufacturing,PhD,3,Freelance,Port Julie,Technical Skills,Video Calls
Mentee_3159,SEO Specialist,Mid,"['Keyword Research', 'On-Page SEO', 'Analytics']",None,"['JavaScript', 'HTML', 'Python']",Prefer not to say,Manufacturing,PhD,5,Full-time,Campbellland,Technical Skills,Video Calls
Mentee_3160,Cryptography Engineer,Junior,"['Encryption Algorithms', 'Blockchain', 'Key Management']",Python,"['Go', 'Swift', 'C++']",Male,Biotechnology,High School,3,Part-time,Jasonmouth,Project Collaboration,Video Calls
Mentee_3161,Quality Assurance Engineer,Entry,"['Performance Testing', 'Test Automation', 'Regression Testing']",None,"['Ruby', 'JavaScript', 'C#']",Male,Web Development,High School,0,Part-time,Griffithmouth,Career Guidance,Video Calls
Mentee_3162,Cryptography Engineer,Entry,"['Secure Communication', 'Security Protocols', 'Encryption Algorithms']",Python,"['C++', 'Rust', 'Go']",Non-binary,Automotive,High School,0,Part-time,Liuburgh,Project Collaboration,Video Calls
Mentee_3163,Web Designer,Entry,"['SEO Optimization', 'Wireframing']",CSS,"['Ruby', 'Python', 'TypeScript']",Non-binary,Government,Masters,0,Freelance,New Patricia,Career Guidance,Chat
Mentee_3164,Technical Support Specialist,Entry,"['Remote Support', 'Network Configuration']",None,[],Non-binary,Manufacturing,PhD,1,Freelance,Rosalesfort,Project Collaboration,Video Calls
Mentee_3165,ERP Consultant,Junior,"['Business Process Reengineering', 'ERP Implementation']",None,"['Java', 'Python', 'C#']",Male,Data Science,Bachelors,3,Full-time,Perezville,Project Collaboration,Chat
Mentee_3166,Technical Writer,Entry,"['Content Management', 'Technical Manuals']",None,[],Prefer not to say,Media,Masters,0,Freelance,Thomasville,Career Guidance,Email
Mentee_3167,SEO Specialist,Mid,"['Analytics', 'Off-Page SEO']",None,"['Python', 'SQL', 'JavaScript']",Male,Transportation,High School,7,Freelance,South Laurafurt,Career Guidance,Chat
Mentee_3168,Systems Architect,Mid,"['Microservices', 'API Design', 'Integration Patterns']",C#,"['JavaScript', 'Python', 'Ruby']",Male,Telecommunications,Masters,7,Full-time,Port Julie,Technical Skills,Email
Mentee_3169,Machine Learning Engineer,Junior,"['PyTorch', 'XGBoost']",R,"['Scala', 'Java', 'Swift']",Prefer not to say,Manufacturing,High School,3,Part-time,Port Tammy,Career Guidance,Email
Mentee_3170,IoT Developer,Entry,['Cloud Computing'],Python,"['JavaScript', 'Go', 'Java']",Male,Retail,PhD,0,Freelance,Robertsfurt,Project Collaboration,Video Calls
Mentee_3171,Digital Marketing Specialist,Entry,"['Content Marketing', 'Analytics', 'Social Media Marketing']",None,"['HTML', 'CSS', 'JavaScript']",Female,Energy,High School,1,Freelance,North Amanda,Project Collaboration,Email
Mentee_3172,Database Administrator,Junior,['Security Management'],PL/SQL,"['MySQL', 'SQLite', 'PostgreSQL']",Female,Data Science,Bachelors,2,Part-time,Rosalesfort,Project Collaboration,Email
Mentee_3173,SEO Specialist,Entry,"['Analytics', 'On-Page SEO']",None,"['CSS', 'SQL', 'HTML']",Male,Gaming,Bachelors,0,Full-time,East Jessicatown,Career Guidance,Chat
Mentee_3174,Cryptography Engineer,Entry,['Secure Communication'],C,"['Swift', 'Rust', 'C++']",Male,Telecommunications,Bachelors,1,Freelance,Daltonton,Technical Skills,Email
Mentee_3175,Cybersecurity Specialist,Entry,"['Incident Response', 'Network Security']",Python,"['Java', 'Ruby', 'Perl']",Prefer not to say,Gaming,Bachelors,0,Full-time,New Jessica,Technical Skills,Video Calls
Mentee_3176,Blockchain Developer,Junior,"['Blockchain Architecture', 'Cryptography', 'Consensus Algorithms']",Solidity,"['Rust', 'Go', 'Java']",Female,Energy,Masters,2,Freelance,Griffithmouth,Career Guidance,Video Calls
Mentee_3177,IT Consultant,Junior,"['Risk Management', 'Technology Strategy']",None,[],Non-binary,Gaming,High School,3,Full-time,Richardsonchester,Technical Skills,Chat
Mentee_3178,IT Project Manager,Junior,['Budgeting'],None,[],Male,Cloud Computing,Bachelors,2,Freelance,Richardsonchester,Career Guidance,Video Calls
Mentee_3179,Game Developer,Entry,['AI in Games'],C#,"['Java', 'Swift', 'JavaScript']",Female,Gaming,Bachelors,1,Freelance,East Andrew,Career Guidance,Chat
Mentee_3180,Game Developer,Entry,"['Unreal Engine', 'Game Design']",C#,"['Java', 'Swift', 'HTML5']",Female,Government,PhD,1,Freelance,Ayalaland,Career Guidance,Email
Mentee_3181,Blockchain Developer,Entry,"['Decentralized Applications', 'Cryptography', 'Consensus Algorithms']",Solidity,"['Rust', 'Python', 'Go']",Non-binary,Mobile Development,Masters,0,Part-time,Jamesport,Project Collaboration,Email
Mentee_3182,AR/VR Developer,Junior,['Augmented Reality'],C++,"['JavaScript', 'Unity', 'Python']",Male,Retail,Masters,3,Freelance,Jasonmouth,Project Collaboration,Video Calls
Mentee_3183,IoT Developer,Junior,"['Data Analysis', 'Embedded Systems']",Python,"['C++', 'Rust', 'Go']",Non-binary,Mobile Development,Masters,2,Part-time,Port Tammy,Career Guidance,Chat
Mentee_3184,Back-End Developer,Entry,"['Express.js', 'Flask', 'Ruby on Rails']",Ruby,"['SQL', 'Go', 'C#']",Male,Transportation,High School,0,Full-time,Port Taylorhaven,Project Collaboration,Email
Mentee_3185,IoT Developer,Junior,['Sensor Integration'],C,"['Go', 'C++', 'JavaScript']",Non-binary,Automotive,Masters,3,Full-time,Amandashire,Career Guidance,Video Calls
Mentee_3186,IT Project Manager,Junior,"['Project Planning', 'Agile Methodologies']",None,[],Non-binary,Mobile Development,PhD,3,Full-time,Ramirezhaven,Career Guidance,Email
Mentee_3187,Database Administrator,Junior,"['Backup and Recovery', 'Database Design']",SQL,"['PostgreSQL', 'SQLite', 'Oracle']",Male,Gaming,Bachelors,3,Full-time,West Christinamouth,Project Collaboration,Email
Mentee_3188,E-commerce Specialist,Junior,['SEO Optimization'],HTML,"['JavaScript', 'SQL', 'Python']",Male,Web Development,High School,2,Freelance,Amandashire,Technical Skills,Video Calls
Mentee_3189,Game Designer,Mid,"['Character Design', 'Gameplay Mechanics', 'Game Balancing']",None,"['JavaScript', 'Python', 'HTML5']",Male,Gaming,PhD,7,Part-time,West Elizabeth,Technical Skills,Video Calls
Mentee_3190,System Administrator,Entry,"['Virtualization', 'Networking']",Python,"['PowerShell', 'Java', 'Perl']",Female,Retail,High School,1,Part-time,West Cynthiastad,Project Collaboration,Video Calls
Mentee_3191,IT Consultant,Junior,['Business Analysis'],None,[],Female,Transportation,PhD,3,Part-time,Lisaburgh,Technical Skills,Chat
Mentee_3192,Machine Learning Engineer,Mid,['Keras'],Python,"['Swift', 'Julia', 'Java']",Prefer not to say,Automotive,PhD,6,Part-time,Jasonmouth,Technical Skills,Chat
Mentee_3193,Mobile Developer,Entry,"['Android Development', 'Xamarin', 'React Native']",Swift,"['Dart', 'Objective-C', 'Rust']",Female,Mobile Development,High School,0,Full-time,Smithborough,Project Collaboration,Chat
Mentee_3194,Full-Stack Developer,Entry,"['Node.js', 'Django', 'React']",JavaScript,"['SQL', 'TypeScript', 'GraphQL']",Male,Biotechnology,High School,1,Freelance,New Zacharyside,Career Guidance,Email
Mentee_3195,Digital Marketing Specialist,Junior,['Analytics'],None,"['Python', 'JavaScript', 'SQL']",Non-binary,Data Science,PhD,2,Part-time,New Wyatt,Project Collaboration,Video Calls
Mentee_3196,SEO Specialist,Mid,"['Keyword Research', 'On-Page SEO', 'Off-Page SEO']",None,"['Python', 'CSS', 'SQL']",Male,Energy,Masters,6,Part-time,Tiffanyhaven,Career Guidance,Chat
Mentee_3197,IT Project Manager,Entry,"['Project Planning', 'Agile Methodologies']",None,[],Prefer not to say,Automotive,High School,0,Part-time,West Elizabeth,Technical Skills,Email
Mentee_3198,Technical Support Specialist,Junior,['Troubleshooting'],None,[],Prefer not to say,Biotechnology,PhD,3,Part-time,South Patrick,Career Guidance,Chat
Mentee_3199,Database Administrator,Mid,"['Performance Tuning', 'Security Management', 'Data Migration']",SQL,"['MongoDB', 'Oracle', 'PostgreSQL']",Female,Mobile Development,High School,7,Full-time,Kerrton,Career Guidance,Video Calls
Mentee_3200,IT Project Manager,Mid,"['Risk Management', 'Budgeting']",None,[],Non-binary,Cybersecurity,PhD,6,Freelance,West Elizabeth,Project Collaboration,Video Calls
Mentee_3201,IoT Developer,Mid,"['Data Analysis', 'Embedded Systems', 'Cloud Computing']",Python,"['Rust', 'JavaScript', 'Java']",Prefer not to say,Cloud Computing,Bachelors,4,Part-time,Liuburgh,Project Collaboration,Email
Mentee_3202,Game Designer,Junior,"['Storyboarding', 'Level Design']",None,"['JavaScript', 'C#', 'HTML5']",Male,Government,Masters,2,Part-time,Lake Charlesburgh,Career Guidance,Chat
Mentee_3203,Quality Assurance Engineer,Junior,"['Regression Testing', 'Test Automation']",None,"['Python', 'JavaScript', 'Ruby']",Female,Automotive,High School,3,Part-time,Jennifertown,Technical Skills,Chat
Mentee_3204,UI/UX Researcher,Junior,['User Personas'],None,[],Male,Retail,PhD,2,Full-time,Smithmouth,Project Collaboration,Chat
Mentee_3205,Cryptography Engineer,Junior,"['Key Management', 'Encryption Algorithms', 'Blockchain']",C,"['Java', 'Swift', 'Go']",Female,Enterprise Software,Bachelors,3,Part-time,Robertsfurt,Project Collaboration,Video Calls
Mentee_3206,System Administrator,Entry,"['Virtualization', 'Linux Administration', 'Networking']",Bash,"['Go', 'Java', 'Perl']",Male,Retail,Bachelors,0,Part-time,East Jessicatown,Career Guidance,Video Calls
Mentee_3207,System Administrator,Mid,['Networking'],Python,"['Java', 'Ruby', 'Perl']",Female,Gaming,High School,4,Part-time,West Cynthiastad,Project Collaboration,Video Calls
Mentee_3208,Game Developer,Entry,['Unreal Engine'],C++,"['Java', 'JavaScript', 'HTML5']",Non-binary,Transportation,Bachelors,1,Full-time,North Samantha,Project Collaboration,Email
Mentee_3209,Data Analyst,Entry,"['Dashboard Creation', 'Statistical Analysis']",SQL,"['Tableau', 'R', 'JavaScript']",Prefer not to say,Data Science,Bachelors,0,Freelance,Robertsfurt,Project Collaboration,Video Calls
Mentee_3210,Data Engineer,Mid,['ETL Processes'],Python,"['C++', 'Java', 'Go']",Non-binary,Media,High School,6,Freelance,Waltersmouth,Technical Skills,Chat
Mentee_3211,Data Analyst,Entry,['Data Mining'],SQL,"['JavaScript', 'Tableau', 'R']",Non-binary,Biotechnology,PhD,0,Full-time,Port Stephanie,Technical Skills,Email
Mentee_3212,Network Engineer,Entry,"['VPN', 'Network Security']",None,[],Non-binary,Data Science,Bachelors,1,Part-time,Martinezville,Career Guidance,Email
Mentee_3213,UI/UX Researcher,Mid,['Customer Journey Mapping'],None,[],Non-binary,Mobile Development,Bachelors,6,Part-time,Annashire,Career Guidance,Email
Mentee_3214,Game Designer,Junior,"['Character Design', 'Game Balancing', 'Gameplay Mechanics']",None,"['C++', 'Python', 'JavaScript']",Male,Automotive,Masters,2,Freelance,Daltonton,Career Guidance,Video Calls
Mentee_3215,Robotics Engineer,Junior,['Control Systems'],Python,"['Java', 'JavaScript', 'MATLAB']",Female,Media,Bachelors,2,Freelance,Lorifort,Technical Skills,Email
Mentee_3216,Cryptography Engineer,Junior,"['Blockchain', 'Key Management']",Python,"['Rust', 'Java', 'C++']",Prefer not to say,Media,High School,2,Part-time,Robertsfurt,Project Collaboration,Email
Mentee_3217,IoT Developer,Entry,['Sensor Integration'],C,"['Go', 'JavaScript', 'Rust']",Prefer not to say,Manufacturing,Masters,0,Full-time,Alejandroport,Career Guidance,Chat
Mentee_3218,Data Engineer,Entry,['ETL Processes'],SQL,"['C++', 'Scala', 'Java']",Prefer not to say,Manufacturing,Masters,0,Full-time,Lake Thomas,Career Guidance,Email
Mentee_3219,Digital Marketing Specialist,Entry,['Analytics'],None,"['Python', 'SQL', 'JavaScript']",Male,Enterprise Software,High School,1,Full-time,Lake James,Project Collaboration,Video Calls
Mentee_3220,IT Consultant,Mid,"['IT Governance', 'Risk Management']",None,[],Prefer not to say,Mobile Development,PhD,7,Full-time,Lake Hannahtown,Project Collaboration,Video Calls
Mentee_3221,Game Designer,Entry,"['Gameplay Mechanics', 'Storyboarding']",None,"['Python', 'C#', 'JavaScript']",Male,Biotechnology,High School,1,Full-time,Griffithmouth,Project Collaboration,Email
Mentee_3222,Quality Assurance Engineer,Junior,['Test Automation'],None,"['Ruby', 'JavaScript', 'Python']",Prefer not to say,Data Science,High School,3,Full-time,Masonbury,Project Collaboration,Video Calls
Mentee_3223,Data Engineer,Junior,"['Big Data Technologies', 'Kafka', 'Hadoop']",SQL,"['C++', 'R', 'Scala']",Non-binary,Retail,PhD,2,Freelance,North Samantha,Technical Skills,Email
Mentee_3224,Digital Marketing Specialist,Entry,['Email Marketing'],None,"['Python', 'SQL', 'HTML']",Non-binary,Cybersecurity,PhD,1,Freelance,North Nicholasfurt,Technical Skills,Chat
Mentee_3225,Business Analyst,Mid,['Stakeholder Management'],Python,"['Java', 'C#', 'PHP']",Non-binary,Mobile Development,Bachelors,4,Freelance,Bowmanmouth,Career Guidance,Email
Mentee_3226,AR/VR Developer,Junior,"['3D Modeling', 'Augmented Reality']",C++,"['Unity', 'HTML5', 'CSS']",Female,Enterprise Software,Masters,2,Full-time,Hardinburgh,Project Collaboration,Chat
Mentee_3227,IoT Developer,Mid,"['Networking Protocols', 'Embedded Systems']",Python,"['JavaScript', 'Go', 'Java']",Male,Media,High School,7,Part-time,Lake Charlesburgh,Career Guidance,Chat
Mentee_3228,Robotics Engineer,Entry,"['Embedded Systems', 'Machine Learning', 'Control Systems']",C,"['JavaScript', 'Java', 'C++']",Non-binary,Cybersecurity,Bachelors,1,Freelance,Jamesport,Project Collaboration,Chat
Mentee_3229,SEO Specialist,Entry,['Keyword Research'],None,"['HTML', 'Python', 'JavaScript']",Female,Cloud Computing,High School,1,Part-time,Cruzhaven,Career Guidance,Chat
Mentee_3230,Full-Stack Developer,Junior,"['Django', 'Vue.js', 'React']",JavaScript,"['GraphQL', 'HTML', 'CSS']",Non-binary,Government,PhD,3,Freelance,East Jessicatown,Project Collaboration,Video Calls
Mentee_3231,Blockchain Developer,Entry,"['Cryptography', 'Smart Contracts']",Solidity,"['C++', 'Python', 'Go']",Prefer not to say,Mobile Development,PhD,1,Part-time,Ayalaland,Project Collaboration,Video Calls
Mentee_3232,IT Project Manager,Mid,"['Risk Management', 'Project Planning', 'Budgeting']",None,[],Female,Gaming,Masters,5,Full-time,New Nancyport,Career Guidance,Chat
Mentee_3233,Front-End Developer,Junior,"['Bootstrap', 'React']",JavaScript,"['Sass', 'Less', 'HTML']",Prefer not to say,Retail,Bachelors,3,Full-time,South Roberto,Technical Skills,Video Calls
Mentee_3234,Data Analyst,Mid,['Reporting'],SQL,"['Excel', 'R', 'JavaScript']",Female,Gaming,Bachelors,7,Freelance,Lisaburgh,Technical Skills,Email
Mentee_3235,E-commerce Specialist,Mid,['Content Management'],HTML,"['JavaScript', 'Python', 'SQL']",Prefer not to say,Enterprise Software,High School,7,Full-time,Robertsfurt,Technical Skills,Email
Mentee_3236,UI/UX Researcher,Junior,"['A/B Testing', 'User Personas', 'User Research']",None,[],Non-binary,Manufacturing,PhD,3,Full-time,New Lawrencetown,Career Guidance,Chat
Mentee_3237,System Administrator,Junior,"['Linux Administration', 'Networking']",Bash,"['Java', 'PowerShell', 'Go']",Prefer not to say,Gaming,Masters,2,Full-time,East Angelafort,Technical Skills,Email
Mentee_3238,Robotics Engineer,Junior,['Machine Learning'],C,"['Java', 'C++', 'MATLAB']",Female,Transportation,High School,2,Full-time,South Kimberly,Career Guidance,Video Calls
Mentee_3239,Robotics Engineer,Mid,"['Sensors', 'Machine Learning', 'Control Systems']",C,"['JavaScript', 'Rust', 'Java']",Female,Telecommunications,High School,4,Part-time,Kerrton,Project Collaboration,Email
Mentee_3240,System Administrator,Entry,"['Backup Solutions', 'Networking']",Bash,"['PowerShell', 'Ruby', 'Java']",Male,Mobile Development,PhD,0,Freelance,North Samantha,Technical Skills,Email
Mentee_3241,ERP Consultant,Mid,"['Data Migration', 'User Training']",None,"['PHP', 'Java', 'SQL']",Non-binary,Cybersecurity,Masters,5,Freelance,Rachelmouth,Project Collaboration,Email
Mentee_3242,Game Designer,Mid,"['Game Balancing', 'Gameplay Mechanics', 'Level Design']",None,"['C++', 'C#', 'Python']",Non-binary,Energy,Bachelors,5,Full-time,North Kennethfort,Technical Skills,Video Calls
Mentee_3243,Machine Learning Engineer,Junior,"['XGBoost', 'TensorFlow', 'PyTorch']",Python,"['Julia', 'Swift', 'C++']",Male,Automotive,High School,2,Freelance,Robertshire,Project Collaboration,Video Calls
Mentee_3244,Blockchain Developer,Mid,['Smart Contracts'],JavaScript,"['Rust', 'Python', 'Java']",Female,Mobile Development,Masters,6,Part-time,West Jacob,Technical Skills,Chat
Mentee_3245,Digital Marketing Specialist,Junior,"['Social Media Marketing', 'PPC Advertising']",None,"['CSS', 'HTML', 'JavaScript']",Male,Cloud Computing,Bachelors,3,Part-time,Port Stephanie,Project Collaboration,Chat
Mentee_3246,Robotics Engineer,Entry,"['Robot Kinematics', 'Sensors', 'Control Systems']",C,"['MATLAB', 'JavaScript', 'C++']",Prefer not to say,Biotechnology,High School,1,Freelance,Lake Charlesburgh,Project Collaboration,Email
Mentee_3247,Mobile Developer,Entry,"['Android Development', 'React Native']",Kotlin,"['C#', 'Objective-C', 'Dart']",Non-binary,Automotive,High School,1,Full-time,Bretthaven,Project Collaboration,Chat
Mentee_3248,Cloud Engineer,Junior,"['CloudFormation', 'Google Cloud Platform']",Python,"['Clojure', 'Scala', 'PHP']",Male,Biotechnology,PhD,3,Freelance,South Amandaside,Project Collaboration,Email
Mentee_3249,Digital Marketing Specialist,Entry,['Content Marketing'],None,"['SQL', 'HTML', 'Python']",Female,Mobile Development,PhD,1,Freelance,North Amanda,Technical Skills,Chat
Mentee_3250,Cryptography Engineer,Mid,"['Blockchain', 'Secure Communication']",C,"['Go', 'Swift', 'Java']",Male,Cybersecurity,Masters,5,Part-time,East Richard,Career Guidance,Email
Mentee_3251,UI/UX Researcher,Junior,"['User Research', 'Customer Journey Mapping', 'Usability Testing']",None,[],Female,Energy,Masters,3,Full-time,Port Tammy,Project Collaboration,Chat
Mentee_3252,Full-Stack Developer,Junior,"['React', 'Vue.js', 'Node.js']",Python,"['TypeScript', 'CSS', 'GraphQL']",Female,Telecommunications,High School,2,Full-time,Andrewfurt,Career Guidance,Video Calls
Mentee_3253,IT Consultant,Junior,['Change Management'],None,[],Prefer not to say,Web Development,PhD,3,Full-time,Garciaside,Project Collaboration,Email
Mentee_3254,IT Consultant,Mid,"['Technology Strategy', 'Change Management']",None,[],Male,Enterprise Software,Bachelors,4,Full-time,North Dylanchester,Project Collaboration,Chat
Mentee_3255,Technical Support Specialist,Mid,['Remote Support'],None,[],Male,Cybersecurity,Bachelors,5,Freelance,Tylertown,Project Collaboration,Chat
Mentee_3256,Technical Support Specialist,Entry,"['Troubleshooting', 'Customer Service', 'Network Configuration']",None,[],Female,Biotechnology,Masters,0,Part-time,New Melvinstad,Technical Skills,Chat
Mentee_3257,Game Designer,Mid,['Game Balancing'],None,"['HTML5', 'C++', 'JavaScript']",Prefer not to say,Cloud Computing,Bachelors,7,Freelance,Lake Charlesburgh,Project Collaboration,Chat
Mentee_3258,Mobile Developer,Entry,['Android Development'],Kotlin,"['Rust', 'Dart', 'Java']",Female,Enterprise Software,Bachelors,0,Part-time,New Patricia,Career Guidance,Email
Mentee_3259,Business Analyst,Junior,"['Project Management', 'Stakeholder Management', 'Data Analysis']",Python,"['C#', 'R', 'JavaScript']",Prefer not to say,Gaming,Masters,3,Full-time,Lake Crystalberg,Project Collaboration,Video Calls
Mentee_3260,Database Administrator,Mid,"['Security Management', 'Performance Tuning']",PL/SQL,"['PostgreSQL', 'MySQL', 'SQLite']",Male,Manufacturing,Masters,7,Part-time,Georgeside,Career Guidance,Email
Mentee_3261,Back-End Developer,Junior,['Django'],Python,"['C#', 'Go', 'PHP']",Non-binary,Transportation,High School,2,Freelance,Bowmanmouth,Technical Skills,Chat
Mentee_3262,IT Project Manager,Mid,"['Agile Methodologies', 'Risk Management', 'Project Planning']",None,[],Male,Energy,Bachelors,7,Part-time,South Edward,Career Guidance,Email
Mentee_3263,Network Engineer,Junior,"['Firewall Management', 'VPN', 'Routing Protocols']",None,[],Male,Retail,High School,3,Full-time,Cruzhaven,Career Guidance,Email
Mentee_3264,Data Engineer,Entry,"['Big Data Technologies', 'ETL Processes']",Python,"['Go', 'R', 'C++']",Male,Cybersecurity,High School,1,Full-time,Port Melanie,Project Collaboration,Video Calls
Mentee_3265,Game Designer,Mid,['Gameplay Mechanics'],None,"['HTML5', 'C#', 'C++']",Prefer not to say,Energy,Bachelors,4,Part-time,Kerrton,Career Guidance,Email
Mentee_3266,IT Project Manager,Entry,"['Agile Methodologies', 'Risk Management']",None,[],Male,Transportation,High School,1,Freelance,North Samantha,Project Collaboration,Video Calls
Mentee_3267,Systems Architect,Junior,"['Integration Patterns', 'Enterprise Architecture']",C#,"['JavaScript', 'Go', 'Ruby']",Female,Cloud Computing,Masters,2,Freelance,South Laurafurt,Career Guidance,Email
Mentee_3268,Network Engineer,Entry,['Network Security'],None,[],Prefer not to say,Cybersecurity,PhD,1,Freelance,Port Tammy,Career Guidance,Video Calls
